Tweet,Time,Date,Language,Like,Reply,Retweets,Timestamp
Commissioning of INS Kalvari is an occasion of great pride. It illustrates the success of @makeinindia and adds strength to our defence capabilities.pic.twitter.com/oVg6wlSwJM,22:18:00,13/12/17,en,14884,681,3292,10:18 PM - 13 Dec 2017
"Saddened by the demise of Neeraj Vora. An energetic and creative personality, he will be remembered for his films and warm nature. My thoughts are with his family and admirers in this sad hour.",21:08:00,13/12/17,en,14462,408,2727,9:08 PM - 13 Dec 2017
Today is Phase 2 of the Gujarat elections. I request all those voting today to vote in record numbers and enrich this festival of democracy.,17:27:00,13/12/17,en,29216,1862,6140,5:27 PM - 13 Dec 2017
"This scam of the UPA Government was even bigger than CWG, 2G and Coal Scams!pic.twitter.com/ApMqeipBZP",05:30:00,13/12/17,en,13686,852,3870,5:30 AM - 13 Dec 2017
We pay homage to those who laid down their lives protecting the temple of our democracy on 13th December 2001. Their sacrifices will never be forgotten.pic.twitter.com/Fn4RYDvqxL,22:30:00,12/12/17,en,16969,803,3541,10:30 PM - 12 Dec 2017
"On his birthday, my greetings to Goa CM @manoharparrikar Ji. May he lead a long life filled with good health.",20:26:00,12/12/17,en,14615,405,2267,8:26 PM - 12 Dec 2017
I am devoting my life for the betterment of crores of people of Gujarat and India. Have been fortunate to always get your blessings. I am sure you will continue to bless us in these elections too by voting for BJP.,03:30:00,12/12/17,en,38250,3476,8222,3:30 AM - 12 Dec 2017
No Gujarati will let go off a golden opportunity of development of our youth and coming generations. Victory of BJP is a guarantee for a bright future.,03:30:00,12/12/17,en,15574,545,4213,3:30 AM - 12 Dec 2017
"With the Government of India and Government of Gujarat working together, the strength rises manifold. This 1+ 1 is not 2 but 11 and together we will take Gujarat to new heights.",03:29:00,12/12/17,en,10219,385,3098,3:29 AM - 12 Dec 2017
"The lies that our worthy opponents have spread, about Gujarat, Gujarat’s growth and about me personally is something I had never imagined. It is natural for every Gujarati to feel hurt. People of Gujarat will give a fitting reply to the negativity and lies of the opposition.",03:29:00,12/12/17,en,10158,379,3455,3:29 AM - 12 Dec 2017
I urge my sisters and brothers of Gujarat to vote in record numbers on the 14th. I call upon the people of Gujarat to not only give the BJP an overwhelming majority but also ensure that BJP wins in every polling booth across the state.,03:28:00,12/12/17,en,16756,671,4962,3:28 AM - 12 Dec 2017
"During my travels across Gujarat, the level of affection I have received from the people is unparalleled in my 40 years of public life. This affection gives me strength and motivates me to devote all my time for India’s development.",03:28:00,12/12/17,en,10934,284,3051,3:28 AM - 12 Dec 2017
"Campaigning for the Gujarat Assembly Elections 2017 ends. After three and a half years, I got the honour to travel across the length and breadth of Gujarat to seek the blessings of the people.",03:27:00,12/12/17,en,10100,280,2860,3:27 AM - 12 Dec 2017
Sea plane services can also be helpful during times of medical emergencies. Those needing even quicker access to medical care and those living in remote areas stand to gain a lot.,03:05:00,12/12/17,en,13865,504,3305,3:05 AM - 12 Dec 2017
"Earlier today, I travelled on a sea plane from Ahmedabad’s Sabarmati River to Dharoi Dam, taking off and landing on water. This experience was unique. It adds strength to our resolve to harness waterways for India’s progress.pic.twitter.com/mkosy9OteJ",03:03:00,12/12/17,en,11043,583,2963,3:03 AM - 12 Dec 2017
"Tomorrow at 9:30 AM I will travel from Sabarmati River in Ahmedabad to Dharoi Dam via sea plane. After that will offer prayers to Maa Amba at Ambaji. With air, roads & rail connectivity, our Government is making efforts for harnessing waterways. All this is for 125 crore Indians!",08:54:00,11/12/17,en,34197,2075,6326,8:54 AM - 11 Dec 2017
"The transformation across Gujarat is for everyone to see. Sadly, Congress’ notion of development is making a quick buck and that is why they are unable to see any change for the better.",08:50:00,11/12/17,en,12816,386,2793,8:50 AM - 11 Dec 2017
This is how Patan welcomed me! Thank you to those who joined the rally.pic.twitter.com/tQ3mtE0yf0,05:37:00,11/12/17,en,14292,589,2845,5:37 AM - 11 Dec 2017
I congratulate Rahul Ji on his election as Congress President. My best wishes for a fruitful tenure. @OfficeOfRG,05:11:00,11/12/17,en,47817,3478,7662,5:11 AM - 11 Dec 2017
"Will address rallies in Patan, Nadiad and Ahmedabad today. @BJP4Gujarat",21:54:00,10/12/17,en,15645,1008,2701,9:54 PM - 10 Dec 2017
Spoke to Pranab Da and wished him on his birthday. His impeccable service endears him to every Indian. I pray for Pranab Da's long and healthy life. @CitiznMukherjee,21:50:00,10/12/17,en,14920,453,2636,9:50 PM - 10 Dec 2017
Here are some pictures from today's Vadodara rally.pic.twitter.com/IAIiI1zX20,07:57:00,10/12/17,en,13222,585,2894,7:57 AM - 10 Dec 2017
Unparalleled vibrancy at the rally in Vadodara. Have a lookpic.twitter.com/h7fMCTekiW,07:54:00,10/12/17,en,26983,1858,6788,7:54 AM - 10 Dec 2017
Thank you Panchmahal District for the exuberant welcome!pic.twitter.com/PihJQ1SAky,03:22:00,10/12/17,en,18256,830,3654,3:22 AM - 10 Dec 2017
"Thank you Gujarat! Gratitude to my sisters and brothers of Gujarat for voting in record numbers today. I am seeing that BJP is headed towards a historic victory, powered by the affection and support of every Gujarati.pic.twitter.com/FF6hwzfOi3",05:17:00,09/12/17,en,29324,2319,7550,5:17 AM - 9 Dec 2017
"I asked the people of Mehsana- which party believes in misgovernance, which party brought corruption in the nation, which party looted the nation for years, which party divided society…you can guess their unanimous answer.pic.twitter.com/JI8T1mYWwx",04:28:00,09/12/17,en,12277,824,3100,4:28 AM - 9 Dec 2017
Coming to Mehsana feels special. In today’s rally I spoke about the good governance efforts of NDA Government at the Centre and BJP Government in Gujarat. Highlighted how Mudra Yojana is turning our youth into entrepreneurs and job creators.pic.twitter.com/um5KgtmuDP,04:27:00,09/12/17,en,7842,351,2164,4:27 AM - 9 Dec 2017
"While BJP is talking about development and sharing our vision for Gujarat, Congress is busy abusing me. Latest to join the list is a young Congress leader who asks me who my parents are…I tell him and his party- my everything is India and 125 crore Indians.pic.twitter.com/xWrQDfcz5d",02:33:00,09/12/17,en,7068,313,2014,2:33 AM - 9 Dec 2017
Memorable moments in Anand. Thank you for the affection!pic.twitter.com/uvTVtTkWY2,02:01:00,09/12/17,en,15365,672,3483,2:01 AM - 9 Dec 2017
Unprecedented fervour at the rally in Lunawada.pic.twitter.com/J0yvsSEIi0,23:29:00,08/12/17,en,12430,736,2892,11:29 PM - 8 Dec 2017
Birthday greetings to Congress President Smt. Sonia Gandhi. I pray for her long life and good health.,21:17:00,08/12/17,en,31842,1487,4532,9:17 PM - 8 Dec 2017
Phase 1 of Gujarat polls begin. Urging all those voting today to turnout in record numbers and vote. I particularly call upon youngsters to exercise their franchise.,16:51:00,08/12/17,en,26316,1731,6596,4:51 PM - 8 Dec 2017
"Congress, including their topmost leaders have abused me in deplorable language. My poor background, my family, my low caste…they have spared nothing. I have nothing to say to them, my focus is India and 125 crore Indians.https://www.youtube.com/watch?v=GqfYOst-8ZQ&feature=youtu.be …",06:41:00,08/12/17,en,18559,2219,5832,6:41 AM - 8 Dec 2017
"I applaud Mansukh Kaka, who went to our former Prime Minister and presented a list of UPA scams to him.pic.twitter.com/6z5msQMIR7",06:34:00,08/12/17,en,10302,485,2970,6:34 AM - 8 Dec 2017
"We initiated the Sujalam Sufalam Yojana to provide water to our farmers but the Congress opposed it. Infact, one of their leaders, who previously served as Rajasthan CM and is actively campaigning in Gujarat, wrote a letter against it as well as complained to UPA leaders.pic.twitter.com/iADKBfjN97",06:33:00,08/12/17,en,6134,245,1917,6:33 AM - 8 Dec 2017
Addressed a rally in Nikol. Highlighted the steps of the NDA Government to bring a qualitative change in the lives of the neo-middle class and middle class. Urged people to support @BJP4Gujarat in the upcoming Gujarat polls.pic.twitter.com/JqzWrhXC3r,06:28:00,08/12/17,en,5993,260,1655,6:28 AM - 8 Dec 2017
"When North Gujarat was affected by floods, @BJP4Gujarat Karyakartas were focussed on relief work whereas Congress leaders were relaxing in resorts in Bengaluru.pic.twitter.com/7xa6dCrFW0",00:40:00,08/12/17,en,11866,804,3342,12:40 AM - 8 Dec 2017
"Addressed a huge public meeting in Banaskantha district. Under the @BJP4Gujarat Governments, North Gujarat has been transformed. This region is making strides in agriculture and solar energy.pic.twitter.com/ytr0ygaGtQ",00:34:00,08/12/17,en,11380,575,2881,12:34 AM - 8 Dec 2017
A matter of immense joy and pride for India.https://twitter.com/UNESCO/status/938582497541029889 …,21:35:00,07/12/17,en,15315,642,4299,9:35 PM - 7 Dec 2017
"Inspired by Dr. Ambedkar, our Government has ushered a major change in work culture. Priority is being given to swift work on projects and ensuring they are completed before time. This has delivered transformative results for the nation.pic.twitter.com/1d5jYPVIkt",05:25:00,07/12/17,en,8226,505,2007,5:25 AM - 7 Dec 2017
I have nothing to say on a ‘wise’ Congress leader calling me ’Neech'. This is the Congress mindset. They have their language and we have our work. People will answer them through the ballot box. https://youtu.be/JYNa6Fo8RjU pic.twitter.com/icGqAphUzy,03:29:00,07/12/17,en,17806,1884,6328,3:29 AM - 7 Dec 2017
"Today, on #ArmedForcesFlagDay, officers from the Kendriya Sainik Board pinned the flag on me. I made a cashless contribution for the welfare of our brave soldiers, who protect us and keep our country safe.pic.twitter.com/GR0LlszpdU",00:01:00,07/12/17,en,11116,477,2687,12:01 AM - 7 Dec 2017
"At 10 AM today, will interact with @BJP4Gujarat SC, ST Morcha Karyakartas and Karyakartas belonging to coastal areas of Gujarat. At 11 AM will inaugurate the Dr. Ambedkar International Centre and will then go to Surat, where I will address a rally.",20:20:00,06/12/17,en,12239,524,2456,8:20 PM - 6 Dec 2017
"Tomorrow at 10 AM I will interact with Karyakartas from the @BJP4Gujarat SC, ST Morchas and Karyakartas from coastal areas of Gujarat. This will be an interaction via audio bridge. Looking forward to this programme.",07:26:00,06/12/17,en,10918,508,2462,7:26 AM - 6 Dec 2017
"Not everything is linked to elections. Some people warned me about filing an affidavit against Triple Talaq as it will ‘impact' us in elections but I am clear- elections come and go, the bonds of humanity are eternal.pic.twitter.com/kRsv1wW081",07:14:00,06/12/17,en,9458,429,2719,7:14 AM - 6 Dec 2017
"Tomorrow the Dr. Ambedkar International Centre For Socio-Economic Transformation (DAICSET) will be launched. This institution will show the way and further discussions on vital issues as well as encourage research, original thinking among the youth.",06:41:00,06/12/17,en,12637,476,2359,6:41 AM - 6 Dec 2017
The Dr. Ambedkar International Centre is a fusion of Buddhist and present day architecture. It includes seminar as well as conference halls. There are three auditoriums and an extensive library with a rich digital repository.pic.twitter.com/LjZeowlkXV,06:32:00,06/12/17,en,6552,266,1753,6:32 AM - 6 Dec 2017
"At 11 AM tomorrow, I will inaugurate the Dr. Ambedkar International Centre at 15 Janpath, Delhi. This occasion is even more special as I had the opportunity to lay the foundation stone for this centre. In the heart of our national capital, it is a fitting tribute to Dr. Ambedkar.pic.twitter.com/WvXHaVqT3f",06:30:00,06/12/17,en,5991,271,1698,6:30 AM - 6 Dec 2017
Unbelievable enthusiasm at the Dahod rally. Thankful to all those who joined us today. I can see tremendous support for BJP's development agenda in all parts of Gujarat.pic.twitter.com/s0IPtVr349,02:58:00,06/12/17,en,11769,692,3111,2:58 AM - 6 Dec 2017
"With the influence of  #CycloneOckhi waning, I want to compliment Central agencies, various state governments, local administrations and alert citizens for showing remarkable preparedness and assisting people during the adverse times.",01:03:00,06/12/17,en,12167,372,2583,1:03 AM - 6 Dec 2017
"Will be in Gujarat today, where I would address rallies in Dhandhuka, Dahod and Netrang. @BJP4Gujarat",18:34:00,05/12/17,en,15740,877,2976,6:34 PM - 5 Dec 2017
Chandrama Devi will head Amethi's Nagar Panchayat. I could sense her anguish on the lack of development in Amethi so far and could see the determination to work for Amethi’s growth.pic.twitter.com/XRPNz0Nook,03:37:00,05/12/17,en,11513,378,2843,3:37 AM - 5 Dec 2017
"Shri Sitaram Jaiswal will be Gorakhpur’s Mayor. He will continue the good work initiated by our popular CM @myogiadityanath Ji. Unprecedented resources are being devoted for the welfare of Eastern UP, which is especially benefitting the poor, downtrodden and marginalised.pic.twitter.com/Om2tBoRArR",03:17:00,05/12/17,en,5590,188,1349,3:17 AM - 5 Dec 2017
Pramila Pandey Ji is the new Mayor of Kanpur. This city is a vital commercial and industrial centre of Uttar Pradesh and its progress is key. A developed Kanpur augurs well for UP’s economy and for the state’s youth.pic.twitter.com/5e4iUcVpc6,02:58:00,05/12/17,en,5308,172,1321,2:58 AM - 5 Dec 2017
"With Mridula Jaiswal Ji, who won in Varanasi. The support Kashi has shown to BJP and me personally is phenomenal. Our aim is to create a prosperous Kashi. Over the last three years lot of work has happened and we will build on this in the years to come.pic.twitter.com/rjwqPND97Q",02:47:00,05/12/17,en,5841,209,1494,2:47 AM - 5 Dec 2017
My young friend Rishikesh will be Ayodhya’s next Mayor. Ayodhya is our pride and every Indian wants this city to scale new heights of growth and glory. Best wishes to Rishikesh and his team.pic.twitter.com/E2LZf3CpsO,02:44:00,05/12/17,en,12288,546,2883,2:44 AM - 5 Dec 2017
